submission_id,question,startDate,mentioned_file,DP,question_file,unmentioned_element,experiment_id,picture2,det_competitor,competitor,target_position,time_spent,option4,det_target,option2,option3,option1,condition,item_id,endTime,item_type,complete_answer,target,age,response,comments,picture1,education,QUD,answer_file,expected_response,languages,prolific_id,item_name,unmentioned_file,gender,picture3,trial_number,startTime,chunked_answer,picture4,timeSpent,mentioned_element,reaction_times,pictureChoices,trial_name,incomplete_answer,list
31,Ist das ein Bild von einer Schaufel?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),shovel01.jpg,actually,q_r_schaufel.wav,pickaxe,1,images/shovel01.jpg,die,Spitzhacke,3,9944,masquerademask01,die,Schaufel,tabascosauce,Spitzhacke,reliable,139,1571478568719,critical,Das ist eigentlich ein Bild von einer Spitzhacke.,Schaufel,31,Spitzhacke,,images/pickaxe02.jpg,Abitur,,r_e_spitzhacke.wav,Spitzhacke,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,shovel-pickaxe,pickaxe02.jpg,männlich,images/tabascosauce.jpg,10,1571478211234,Das ist | eigentlich ein Bild von | einer Spitzhacke.,images/masquerademask01.jpg,5.958083333333334,shovel,3180|2601,Schaufel|Spitzhacke|Spitzhacke,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,4
31,Ist das ein Bild von einem Traktor?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),tractor.jpg,actually,q_r_traktor.wav,tank,1,images/tank.jpg,der,Panzer,4,10502,foosballtable,der,Panzer,Traktor,patioumbrella,reliable,140,1571478568719,critical,Das ist eigentlich ein Bild von einem Panzer.,Traktor,31,Panzer,,images/patioumbrella.jpg,Abitur,,r_e_panzer.wav,Panzer,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,tractor-tank,tank.jpg,männlich,images/tractor.jpg,11,1571478211234,Das ist | eigentlich ein Bild von | einem Panzer.,images/foosballtable.jpg,5.958083333333334,tractor,3677|2300,Traktor|Traktor|Panzer,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,4
31,Magst du auch das blau und gelb gefärbte Ding?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_murmel.wav,NA,1,images/marble.jpg,NA,NA,NA,9083,powerchair,NA,marble,lintroller,waterwalve,filler,235,1571478568719,filler,"Ja, das ist eine schöne Murmel.",NA,31,marble,,images/watervalve.jpg,Abitur,,f_murmel.wav,marble,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,marble,NA,männlich,images/lintroller.jpg,12,1571478211234,"Ja, | das ist | eine schöne Murmel.",images/powerchair.jpg,5.958083333333334,NA,2448|1501,marble|marble|marble,poor_folks_visual_world,"Ja, das ist eine schöne ...",6
31,Magst du auch das Tier mit den schwarzen Punkten?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_marienkaefer.wav,NA,1,images/ostrich.jpg,NA,NA,NA,7793,sturgeon,NA,ostrich,ladybug03,zebra,filler,204,1571478568719,filler,"Ja, das ist ein sehr schöner Marienkäfer. ",NA,31,ladybug03,,images/zebra.jpg,Abitur,,f_marienkaefer.wav,ladybug03,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,ladybug,NA,männlich,images/ladybug03.jpg,13,1571478211234,"Ja, | das ist | ein sehr schöner Marienkäfer. ",images/sturgeon.jpg,5.958083333333334,NA,1703|1581,ladybug03|ladybug03|ladybug03,poor_folks_visual_world,"Ja, das ist ein sehr schöner ...",1
31,Ist das ein Bild von einem Adler?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),eagle.jpg,indeed,q_r_adler.wav,vulture,1,images/eagle.jpg,der,Geier,1,8902,bull,der,Adler,lynx01,Geier,reliable,13,1571478568719,critical,Das ist tatsächlich ein Bild von einem Adler.,Adler,31,Adler,,images/vulture.jpg,Abitur,,r_t_adler.wav,Adler,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,eagle-vulture,vulture.jpg,männlich,images/lynx01.jpg,14,1571478211234,Das ist | tatsächlich ein Bild von | einem Adler.,images/bull.jpg,5.958083333333334,eagle,2449|1772,Adler|Adler|Adler,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,2
31,Benutzt man das hier für Blätter?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_harke.wav,NA,1,images/busshelter.jpg,NA,NA,NA,9604,megaphone,NA,busshelter,bowrake,dresser02,filler,249,1571478568719,filler,"Ja, das nennt sich Harke. ",NA,31,bowrake,,images/dresser02.jpg,Abitur,,f_harke.wav,bowrake,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,rake,NA,männlich,images/bowrake.jpg,15,1571478211234,"Ja, | das nennt sich | Harke. ",images/megaphone.jpg,5.958083333333334,NA,1745|1341,bowrake|bowrake|bowrake,poor_folks_visual_world,"Ja, das nennt sich ...",9
31,"Findest du nicht, dass dieses hier stachelig ist?",Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_kakteen.wav,NA,1,images/locker.jpg,NA,NA,NA,6831,soccercleat01,NA,locker,cactus,safetyglasses,filler,220,1571478568719,filler,"Ja, Kakteen sind meistens sehr stachelig.",NA,31,cactus,,images/safetyglasses.jpg,Abitur,,f_kakteen.wav,cactus,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,cactus,NA,männlich,images/cactus.jpg,16,1571478211234,"Ja, | Kakteen sind meistens | sehr stachelig.",images/soccercleat01.jpg,5.958083333333334,NA,1861|1510,cactus|cactus|cactus,poor_folks_visual_world,"Ja, ... sind meistens sehr stachelig.",4
31,Ist das ein Boot?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_boot.wav,NA,1,images/aquarium.jpg,NA,NA,NA,6604,halogenlightbulb,NA,aquarium,officecabinet,boat,filler,236,1571478568719,filler,"Ja, das ist ein Boot. ",NA,31,boat,,images/boat.jpg,Abitur,,f_boot.wav,boat,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,boat,NA,männlich,images/officecabinet.jpg,17,1571478211234,"Ja, | das ist | ein Boot. ",images/halogenlightbulb.jpg,5.958083333333334,NA,1627|1648,boat|boat|boat,poor_folks_visual_world,"Ja, das ist ein ...",6
31,Ist das ein Bild von einer Schraube?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),bolt01a.jpg,actually,q_r_schraube.wav,bullet,1,images/lantern03.jpg,die,Gewehrkugel,1,11205,Gewehrkugel,die,lantern03,Schraube,waterlily,reliable,145,1571478568719,critical,Das ist eigentlich ein Bild von einer Gewehrkugel.,Schraube,31,Gewehrkugel,,images/waterlily.jpg,Abitur,,r_e_gewehrkugel.wav,Gewehrkugel,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,bolt-bullet,bullet.jpg,männlich,images/bolt01a.jpg,18,1571478211234,Das ist | eigentlich ein Bild von | einer Gewehrkugel.,images/bullet.jpg,5.958083333333334,bolt,3885|1941,Schraube|Schraube|Gewehrkugel,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,5
31,Ist das ein Telefon?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_walkietalkie.wav,NA,1,images/handcuffs.jpg,NA,NA,NA,9330,walkietalkie,NA,handcuffs,birdhouse,hibiscusflower02,filler,260,1571478568719,filler,"Nein, das ist ein Walkie-Talkie.",NA,31,walkietalkie,,images/hibiscusflower02.jpg,Abitur,,f_walkietalkie.wav,walkietalkie,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,walkie-talkie,NA,männlich,images/birdhouse.jpg,19,1571478211234,"Nein, | das ist | ein Walkie-Talkie.",images/walkietalkie.jpg,5.958083333333334,NA,1490|1427,walkietalkie|walkietalkie|walkietalkie,poor_folks_visual_world,"Nein, das ist ein ...",10
31,Ist das ein Bild von einem Bett?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),bed.jpg,indeed,q_r_bett.wav,couch,1,images/chair.jpg,das,Sofa,2,7858,Bett,das,chair,toyfiretruck,Sofa,reliable,30,1571478568719,critical,Das ist tatsächlich ein Bild von einem Bett.,Bett,31,Bett,,images/couch02.jpg,Abitur,,r_t_bett.wav,Bett,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,bed-couch,couch02.jpg,männlich,images/toyfiretruck.jpg,20,1571478211234,Das ist | tatsächlich ein Bild von | einem Bett.,images/bed.jpg,5.958083333333334,bed,2646|1120,Bett|Bett|Bett,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,3
31,Kann man hiermit im Schnee spielen?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_snowboard.wav,NA,1,images/christmaslights.jpg,NA,NA,NA,8948,snowboard,NA,christmaslights,acousticguitar02,spinningtoy,filler,252,1571478568719,filler,"Ja, das ist ein Snowboard.",NA,31,snowboard,,images/spinningtoy.jpg,Abitur,,f_snowboard.wav,snowboard,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,snowboard,NA,männlich,images/acousticguitar02.jpg,21,1571478211234,"Ja, | das ist | ein Snowboard.",images/snowboard.jpg,5.958083333333334,NA,1839|1629,snowboard|snowboard|snowboard,poor_folks_visual_world,"Ja, das ist ein ...",9
31,Wie heißt das orangene Tier?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_clownfisch.wav,NA,1,images/americanwhitepelican.jpg,NA,NA,NA,5180,clownfish,NA,americanwhitepelican,honeybee,bassethound,filler,208,1571478568719,filler,Das ist ein Clownfisch.,NA,31,clownfish,,images/bassethound.jpg,Abitur,,f_clownfisch.wav,clownfish,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,clownfish,NA,männlich,images/honeybee.jpg,22,1571478211234,Das ist | ein Clownfisch.,images/clownfish.jpg,5.958083333333334,NA,1803,clownfish|clownfish,poor_folks_visual_world,Das ist ein ...,2
31,Ist das ein Bild von einem Donut?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),donut.jpg,actually,q_r_donut.wav,cupcake,1,images/donut.jpg,der,Muffin,4,6801,well,der,Donut,Muffin,plantpot,reliable,128,1571478568719,critical,Das ist eigentlich ein Bild von einem Muffin.,Donut,31,Muffin,,images/plantpot.jpg,Abitur,,r_e_muffin.wav,Muffin,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,donut-cupcake,cupcake.jpg,männlich,images/cupcake.jpg,23,1571478211234,Das ist | eigentlich ein Bild von | einem Muffin.,images/well.jpg,5.958083333333334,donut,1981|1476,Donut|Muffin|Muffin,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,3
31,Was ist das für ein Tier mit dem seltsamen Kopf?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_tintenfisch.wav,NA,1,images/cuttlefish.jpg,NA,NA,NA,7744,mouse,NA,cuttlefish,kingfisher,grizzly,filler,202,1571478568719,filler,Das ist ein Tintenfisch.,NA,31,cuttlefish,,images/grizzly.jpg,Abitur,,f_tintenfisch.wav,cuttlefish,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,cuttlefish,NA,männlich,images/kingfisher.jpg,24,1571478211234,Das ist | ein Tintenfisch.,images/mouse.jpg,5.958083333333334,NA,3238,cuttlefish|cuttlefish,poor_folks_visual_world,Das ist ein ...,1
31,Ist das ein Spülbecken?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_wasserhahn.wav,NA,1,images/steamroller.jpg,NA,NA,NA,10346,flowerwreath,NA,steamroller,faucet,pin,filler,257,1571478568719,filler,"Nein, das ist ein Wasserhahn.",NA,31,faucet,,images/pin.jpg,Abitur,,f_wasserhahn.wav,faucet,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,faucet,NA,männlich,images/faucet.jpg,25,1571478211234,"Nein, | das ist | ein Wasserhahn.",images/flowerwreath.jpg,5.958083333333334,NA,1961|2089,pin|pin|faucet,poor_folks_visual_world,"Nein, das ist ein ...",10
31,Findest du das Ding mit dem Totenkopf auch gruselig?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_piratenflagge.wav,NA,1,images/rose.jpg,NA,NA,NA,7007,chefshat,NA,rose,pirateflag,trumpet,filler,216,1571478568719,filler,"Ja, die Piratenflagge ist ein bisschen gruselig.",NA,31,pirateflag,,images/trumpet.jpg,Abitur,,f_piratenflagge.wav,pirateflag,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,pirate-flag,NA,männlich,images/pirateflag.jpg,26,1571478211234,"Ja, | die Piratenflagge ist | ein bisschen gruselig.",images/chefshat.jpg,5.958083333333334,NA,1414|1644,pirateflag|pirateflag|pirateflag,poor_folks_visual_world,"Ja, die ... ist ein bisschen gruselig.",3
31,Ist das ein Bild von einem Fuchs?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),redfox.jpg,indeed,q_r_fuchs.wav,raccoon,1,images/raccoon.jpg,der,Waschbär,1,12247,falcon,der,Waschbär,seal,Fuchs,reliable,9,1571478568719,critical,Das ist tatsächlich ein Bild von einem Fuchs.,Fuchs,31,Waschbär,,images/redfox.jpg,Abitur,,r_t_fuchs.wav,Fuchs,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,fox-raccoon,raccoon.jpg,männlich,images/seal.jpg,27,1571478211234,Das ist | tatsächlich ein Bild von | einem Fuchs.,images/falcon.jpg,5.958083333333334,fox,3399|1628,Fuchs|Waschbär|Waschbär,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,1
31,Ist das ein Pferd?,Sat Oct 19 2019 11:43:31 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_elch.wav,NA,1,images/swordfish.jpg,NA,NA,NA,6266,moose,NA,swordfish,muskox,pigeon,filler,203,1571478568719,filler,"Nein, das ist eine Elch.",NA,31,moose,,images/pigeon.jpg,Abitur,,f_elch.wav,moose,"Deutsch, Englisch",5adb5107f6b58c0001fa3533,moose,NA,männlich,images/muskox.jpg,28,1571478211234,"Nein, | das ist | eine Elch.",images/moose.jpg,5.958083333333334,NA,1243|1718,moose|moose|moose,poor_folks_visual_world,"Nein, das ist eine ...",1
33,Wie heißt das rote Ding?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_rohrzange.wav,NA,1,images/pipewrench.jpg,NA,NA,NA,12688,portapotty,NA,pipewrench,flugglehorn,jeep,filler,253,1571478722821,filler,Das nennt sich Rohrzange.,NA,22,pipewrench,,images/jeep.jpg,Abitur,,f_rohrzange.wav,pipewrench,Deutsch,5c07ee2ec8a208000158762d,pipe-wrench,NA,weiblich,images/flugglehorn.jpg,1,1571478329370,Das nennt sich | Rohrzange.,images/portapotty.jpg,6.557516666666666,NA,4106,pipewrench|pipewrench,poor_folks_visual_world_training,Das nennt sich ...,9
33,Magst du auch das weiße Tier?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_suesserwal.wav,NA,1,images/tarantula.jpg,NA,NA,NA,16875,belugawhale,NA,tarantula,siamesecat,barnowl,filler,213,1571478722821,filler,"Ja, das ist ein süßer Waal.",NA,22,belugawhale,,images/barnowl.jpg,Abitur,,f_süßerwal.wav,belugawhale,Deutsch,5c07ee2ec8a208000158762d,beluga-whale,NA,weiblich,images/siamesecat.jpg,2,1571478329370,"Ja, | das ist | ein süßer Waal.",images/belugawhale.jpg,6.557516666666666,NA,6175|4007,belugawhale|belugawhale|belugawhale,poor_folks_visual_world_training,"Ja, das ist ein süßer ...",3
33,Magst du auch das Tier mit den schwarzen Punkten?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_marienkaefer.wav,NA,1,images/ostrich.jpg,NA,NA,NA,12934,sturgeon,NA,ostrich,ladybug03,zebra,filler,204,1571478722821,filler,"Ja, das ist ein sehr schöner Marienkäfer. ",NA,22,ladybug03,,images/zebra.jpg,Abitur,,f_marienkaefer.wav,ladybug03,Deutsch,5c07ee2ec8a208000158762d,ladybug,NA,weiblich,images/ladybug03.jpg,1,1571478329370,"Ja, | das ist | ein sehr schöner Marienkäfer. ",images/sturgeon.jpg,6.557516666666666,NA,2906|3977,ladybug03|ladybug03|ladybug03,poor_folks_visual_world,"Ja, das ist ein sehr schöner ...",1
33,Ist das ein Bild von einem Turm?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),tower.jpg,actually,q_r_turm.wav,wind-turbine,1,images/gasburner.jpg,das,Windrad,1,19209,Turm,der,gasburner,Windrad,martiniglass01b,reliable,141,1571478722821,critical,Das ist eigentlich ein Bild von einem Windrad.,Turm,22,Windrad,,images/martiniglass01b.jpg,Abitur,,r_e_windrad.wav,Windrad,Deutsch,5c07ee2ec8a208000158762d,tower-wind-turbine,windturbine.jpg,weiblich,images/windturbine.jpg,2,1571478329370,Das ist | eigentlich ein Bild von | einem Windrad.,images/tower.jpg,6.557516666666666,tower,3802|5698,Turm|Windrad|Windrad,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,5
33,Benutzt man das hier zum Gras schneiden?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_rasenmaeher.wav,NA,1,images/lawnmower.jpg,NA,NA,NA,11060,watercooler,NA,lawnmower,washingmachine,firtree,filler,222,1571478722821,filler,"Ja, das nennt sich Rasenmäher.",NA,22,lawnmower,,images/firtree.jpg,Abitur,,f_rasenmäher.wav,lawnmower,Deutsch,5c07ee2ec8a208000158762d,lawn-mower,NA,weiblich,images/washingmachine.jpg,3,1571478329370,"Ja, | das nennt sich | Rasenmäher.",images/watercooler.jpg,6.557516666666666,NA,2713|2863,lawnmower|lawnmower|lawnmower,poor_folks_visual_world,"Ja, das nennt sich ...",4
33,"Bedeutet dieses Zeichen, dass man nicht gehen darf?",Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_zeichen.wav,NA,1,images/donotwalksign.jpg,NA,NA,NA,9241,shoppingcart,NA,donotwalksign,key07,cartonofeggs,filler,217,1571478722821,filler,"Ja, dieses Zeichen bedeutet, dass man warten soll.",NA,22,donotwalksign,,images/cartonofeggs.jpg,Abitur,,f_zeichen.wav,donotwalksign,Deutsch,5c07ee2ec8a208000158762d,do-not-walk-sign,NA,weiblich,images/key07.jpg,4,1571478329370,"Ja, | dieses Zeichen bedeutet, | dass man warten soll.",images/shoppingcart.jpg,6.557516666666666,NA,2505|2525,donotwalksign|donotwalksign|donotwalksign,poor_folks_visual_world,"Ja, dieses ... bedeutet, dass man warten soll.",3
33,Ist das ein Bild von einer Schaufel?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),shovel01.jpg,actually,q_r_schaufel.wav,pickaxe,1,images/shovel01.jpg,die,Spitzhacke,3,10873,masquerademask01,die,Schaufel,tabascosauce,Spitzhacke,reliable,139,1571478722821,critical,Das ist eigentlich ein Bild von einer Spitzhacke.,Schaufel,22,Spitzhacke,,images/pickaxe02.jpg,Abitur,,r_e_spitzhacke.wav,Spitzhacke,Deutsch,5c07ee2ec8a208000158762d,shovel-pickaxe,pickaxe02.jpg,weiblich,images/tabascosauce.jpg,5,1571478329370,Das ist | eigentlich ein Bild von | einer Spitzhacke.,images/masquerademask01.jpg,6.557516666666666,shovel,2842|2347,Spitzhacke|Spitzhacke|Spitzhacke,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,4
33,Ist das ein kleines Boot?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_windsurfbrett.wav,NA,1,images/windsurfboard.jpg,NA,NA,NA,9493,loppingshears,NA,windsurfboard,canoepaddle02,desktopcomputer,filler,254,1571478722821,filler,"Nein, das ist ein Windsurfbrett.",NA,22,windsurfboard,,images/desktopcomputer.jpg,Abitur,,f_windsurfbrett.wav,windsurfboard,Deutsch,5c07ee2ec8a208000158762d,windsurf-board,NA,weiblich,images/canoepaddle02.jpg,6,1571478329370,"Nein, | das ist | ein Windsurfbrett.",images/loppingshears.jpg,6.557516666666666,NA,2417|2588,windsurfboard|windsurfboard|windsurfboard,poor_folks_visual_world,"Nein, das ist ein ...",9
33,Ist das ein Bild von einem Basketball?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),basketball01.jpg,actually,q_r_basketball.wav,volleyball,1,images/skipole.jpg,der,Volleyball,2,9970,Volleyball,der,skipole,bowlingpin,Basketball,reliable,126,1571478722821,critical,Das ist eigentlich ein Bild von einem Volleyball.,Basketball,22,Volleyball,,images/basketball01.jpg,Abitur,,r_e_volleyball.wav,Volleyball,Deutsch,5c07ee2ec8a208000158762d,basketball-volleyball,volleyball.jpg,weiblich,images/bowlingpin.jpg,7,1571478329370,Das ist | eigentlich ein Bild von | einem Volleyball.,images/volleyball.jpg,6.557516666666666,basketball,3025|2541,Volleyball|Volleyball|Volleyball,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,3
33,Findest du das Ding mit dem Totenkopf auch gruselig?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_piratenflagge.wav,NA,1,images/rose.jpg,NA,NA,NA,10176,chefshat,NA,rose,pirateflag,trumpet,filler,216,1571478722821,filler,"Ja, die Piratenflagge ist ein bisschen gruselig.",NA,22,pirateflag,,images/trumpet.jpg,Abitur,,f_piratenflagge.wav,pirateflag,Deutsch,5c07ee2ec8a208000158762d,pirate-flag,NA,weiblich,images/pirateflag.jpg,8,1571478329370,"Ja, | die Piratenflagge ist | ein bisschen gruselig.",images/chefshat.jpg,6.557516666666666,NA,3060|2493,pirateflag|pirateflag|pirateflag,poor_folks_visual_world,"Ja, die ... ist ein bisschen gruselig.",3
33,Wie heißt das bunte Ding?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_zauberwuerfel.wav,NA,1,images/securitycamera.jpg,NA,NA,NA,8656,apron,NA,securitycamera,rubikcube,dishrack,filler,233,1571478722821,filler,Das ist ein Zauberwürfel.,NA,22,rubikcube,,images/dishrack.jpg,Abitur,,f_zauberwuerfel.wav,rubikcube,Deutsch,5c07ee2ec8a208000158762d,Rubiks-cube,NA,weiblich,images/rubikcube.jpg,9,1571478329370,Das ist | ein Zauberwürfel.,images/apron.jpg,6.557516666666666,NA,3761,rubikcube|rubikcube,poor_folks_visual_world,Das ist ein ...,6
33,Ist das ein Bild von einem Kabel?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),usbcable01a.jpg,indeed,q_r_kabel1.wav,hose,1,images/diploma01.jpg,der,Schlauch,2,12424,Schlauch,das,diploma01,clover,Kabel,reliable,58,1571478722821,critical,Das ist tatsächlich ein Bild von einem Kabel.,Kabel,22,Kabel,,images/usbcable01a.jpg,Abitur,,r_t_kabel.wav,Kabel,Deutsch,5c07ee2ec8a208000158762d,cable-hose,hose.jpg,weiblich,images/clover.jpg,10,1571478329370,Das ist | tatsächlich ein Bild von | einem Kabel.,images/hose.jpg,6.557516666666666,cable,3976|3011,Schlauch|Kabel|Kabel,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,6
33,Ist das ein Bild von einer Schneeschippe?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),snowshovel.jpg,indeed,q_r_schneeschippe.wav,rake,1,images/snowshovel.jpg,die,Harke,4,14309,amphora,die,Schneeschippe,Harke,tie02,reliable,52,1571478722821,critical,Das ist tatsächlich ein Bild von einer Schneeschippe.,Schneeschippe,22,Schneeschippe,,images/tie02.jpg,Abitur,,r_t_schneeschippe.wav,Schneeschippe,Deutsch,5c07ee2ec8a208000158762d,snow-shovel-rake,leafrake.jpg,weiblich,images/leafrake.jpg,11,1571478329370,Das ist | tatsächlich ein Bild von | einer Schneeschippe.,images/amphora.jpg,6.557516666666666,snow-shovel,3477|3250,Schneeschippe|Schneeschippe|Schneeschippe,poor_folks_visual_world,Das ist tatsächlich ein Bild von einer ...,6
33,Ist das ein Lieferwagen?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_lieferwagen.wav,NA,1,images/microphone01.jpg,NA,NA,NA,9126,pitchfork,NA,microphone01,mailtruck,projectorscreen,filler,244,1571478722821,filler,"Ja, das ist ein Lieferwagen.",NA,22,mailtruck,,images/projectorscreen.jpg,Abitur,,f_lieferwagen.wav,mailtruck,Deutsch,5c07ee2ec8a208000158762d,delivery-truck,NA,weiblich,images/mailtruck.jpg,12,1571478329370,"Ja, | das ist | ein Lieferwagen.",images/pitchfork.jpg,6.557516666666666,NA,2529|2678,mailtruck|mailtruck|mailtruck,poor_folks_visual_world,"Ja, das ist ein ...",8
33,Kann man hiermit im Schnee spielen?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_snowboard.wav,NA,1,images/christmaslights.jpg,NA,NA,NA,12250,snowboard,NA,christmaslights,acousticguitar02,spinningtoy,filler,252,1571478722821,filler,"Ja, das ist ein Snowboard.",NA,22,snowboard,,images/spinningtoy.jpg,Abitur,,f_snowboard.wav,snowboard,Deutsch,5c07ee2ec8a208000158762d,snowboard,NA,weiblich,images/acousticguitar02.jpg,13,1571478329370,"Ja, | das ist | ein Snowboard.",images/snowboard.jpg,6.557516666666666,NA,2857|2519,snowboard|snowboard|snowboard,poor_folks_visual_world,"Ja, das ist ein ...",9
33,Ist das ein Bild von einem Schaf?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),sheep.jpg,indeed,q_r_schaf.wav,ram,1,images/ram.jpg,der,Bock,1,10614,armadillo,das,Bock,chimpanzee,Schaaf,reliable,17,1571478722821,critical,Das ist tatsächlich ein Bild von einem Schaf.,Schaaf,22,Schaaf,,images/sheep.jpg,Abitur,,r_t_schaf.wav,Schaf,Deutsch,5c07ee2ec8a208000158762d,sheep-ram,ram.jpg,weiblich,images/chimpanzee.jpg,14,1571478329370,Das ist | tatsächlich ein Bild von | einem Schaf.,images/armadillo.jpg,6.557516666666666,sheep,2858|3095,Bock|Schaaf|Schaaf,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,2
33,Ist das ein Pinguin?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_pinguin.wav,NA,1,images/whitetiger.jpg,NA,NA,NA,8138,penguin,NA,whitetiger,cow,grasshopper,filler,207,1571478722821,filler,"Ja, das ist ein Pinguin.",NA,22,penguin,,images/grasshopper.jpg,Abitur,,f_pinguin.wav,penguin,Deutsch,5c07ee2ec8a208000158762d,penguin,NA,weiblich,images/cow.jpg,15,1571478329370,"Ja, | das ist | ein Pinguin.",images/penguin.jpg,6.557516666666666,NA,2142|2257,penguin|penguin|penguin,poor_folks_visual_world,"Ja, das ist ein ...",2
33,Magst du auch das bunte Ding?,Sat Oct 19 2019 11:45:29 GMT+0200 (CEST),NA,NA,q_f_serviette.wav,NA,1,images/cymbal.jpg,NA,NA,NA,10184,spotlight,NA,cymbal,outdoorchair,napkin,filler,246,1571478722821,filler,"Ja, das ist eine sehr schöne Serviette. ",NA,22,napkin,,images/napkin.jpg,Abitur,,f_servierte.wav,napkin,Deutsch,5c07ee2ec8a208000158762d,napkin,NA,weiblich,images/outdoorchair.jpg,16,1571478329370,"Ja, | das ist | eine sehr schöne Serviette. ",images/spotlight.jpg,6.557516666666666,NA,2639|3163,napkin|napkin|napkin,poor_folks_visual_world,"Ja, das ist eine sehr schöne ...",8
